GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307200108438VCMLEBC040,'2022-03-07 20:01:22:189,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-56,0.0162830869,0.0000000000,0.6455658227,0.5933099985,0.6458992958,0.6712722182,0.6717817783,0.6187200546,0.5762214661,0.6146523356,0.5713373423,0.6741396785,0.5872807503,0.6017862558,0.5797221065,0.6145212650,0.6902012825,0.5945705771,0.6035588980,0.5948785543,0.6539877653,0.5290366411,0.5531650186,0.4521031082,0.5762705803,0.4974480271,0.4512589574,0.4576312900,0.4428172112,0.4897337556,0.5104101896,0.4888168275,0.5731796622,0.5372858047,0.5315583348,0.4816965461,0.5131055713,0.4538612962,0.4782789648,0.5019380450,0.4995970726,0.5450902581,0.5422987938,0.4904431701,0.5293239355,0.5496039391,0.4853982329,0.4850855768,0.5955354571,0.5967186689,0.4203008413,0.4517772496,0.4752652645,0.4975281358,0.4086785913,0.8553586900,0.8266987801,0.8582073450,0.8687188625,0.8678097725,0.8150422573,0.8073769808,0.8359640837,0.8028242588,0.8620030880,0.8201180696,0.8322885633,0.8187993169,0.8469710350,0.8778991699,0.8256742954,0.8351274729,0.8319967985,0.8467688560,0.7747322321,0.8093867302,0.7604706287,0.8212287426,0.7683274746,0.7595050335,0.7577104568,0.7589182258,0.7735304832,0.7846393585,0.7777025700,0.8171176314,0.7998887897,0.7980878949,0.7709654570,0.7648569942,0.7622769475,0.7831791043,0.7868356705,0.7650156021,0.8037767410,0.8000057936,0.7751029730,0.7885900140,0.8087606430,0.7767423391,0.7640953660,0.8292243481,0.8255786300,0.7493674159,0.7647550106,0.7711089849,0.7605003119,0.7271196246,3.4561403509,52.2456140351,2019.9561403509,1460.2543859649,5.7594458781,5.7653754080,77.9412991180,0.0746999114,0.9769674494,0.6753619946,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200108438VCMLEBC040,'2022-03-07 20:01:23:048,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-48,0.0172187505,0.0000000000,0.6129894406,0.5159193277,0.5655866861,0.6804816127,0.6899701357,0.5560842752,0.5460532904,0.6526458263,0.5572117567,0.6682357788,0.4950432181,0.6446868181,0.6116008162,0.5206897855,0.7004141212,0.5973664522,0.6287901402,0.5830225945,0.6106238961,0.5101726651,0.5952577591,0.5209342241,0.5738852024,0.4863092899,0.5222451091,0.4704748392,0.5081490278,0.5336270332,0.5138083696,0.5379745960,0.5225172043,0.5312536955,0.5874384642,0.4602781236,0.5270313025,0.4293038845,0.5301803946,0.5498055220,0.5094383955,0.5533393025,0.5626450777,0.5039628744,0.5264492035,0.5026699305,0.5268511772,0.4941348135,0.5579452515,0.5759832859,0.3982077837,0.5314588547,0.5387424827,0.4913440347,0.3805847466,0.8428604901,0.7951416373,0.8266856074,0.8749135733,0.8747011423,0.7887563109,0.7876535654,0.8466262817,0.7957001328,0.8567676544,0.7844995260,0.8471453190,0.8256219625,0.8079884052,0.8813848495,0.8254927993,0.8381032944,0.8239076734,0.8272960782,0.7627533674,0.8322583437,0.7894443870,0.8232919574,0.7541089654,0.7949970365,0.7569888234,0.7909125686,0.7904513478,0.7926359773,0.7942862511,0.7954523563,0.7942211032,0.8294050694,0.7537204623,0.7739573717,0.7547210455,0.8048896194,0.8062398434,0.7744394541,0.8080201745,0.8105494976,0.7912450433,0.7887566686,0.7851479650,0.8022085428,0.7726535797,0.8192613125,0.8173478842,0.7421138287,0.8002614975,0.8026467562,0.7672182322,0.7222007513,3.1969696970,52.4393939394,2019.6969696970,1460.0606060606,5.7649907288,5.7709316873,77.9089230723,0.0697390418,0.9796813728,0.6715336047,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200108438VCMLEBC040,'2022-03-07 20:01:23:880,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-40,0.0195134549,0.0000000000,0.5395042151,0.4057524204,0.4513984919,0.6423289180,0.6585370302,0.4590058327,0.4803427458,0.6378704309,0.4990031123,0.6046553850,0.3872144222,0.6433434486,0.6098020673,0.4059629440,0.6538907290,0.5666980743,0.6200025082,0.5316581726,0.5330535769,0.4722613394,0.6060057878,0.5580187440,0.5177598596,0.4478036761,0.5718929172,0.4779593945,0.5178849101,0.5362526178,0.4831116199,0.5369035006,0.4307144880,0.5007818341,0.6118087769,0.4195694327,0.5121853352,0.3895914853,0.5486234426,0.5580421686,0.5015206933,0.5331753492,0.5504699349,0.4899203479,0.4795434773,0.4309863448,0.5498287082,0.4761146307,0.4925883412,0.5049120784,0.3573379815,0.5885685682,0.5812036991,0.4752953947,0.3475975990,0.8116714805,0.7422097921,0.7804368138,0.8590297103,0.8650096059,0.7485342026,0.7567748427,0.8404754996,0.7686183453,0.8383013606,0.7305787802,0.8426142931,0.8184576035,0.7560732365,0.8671088219,0.8088257313,0.8342081904,0.7932476997,0.7883082032,0.7339411378,0.8346649408,0.8090297580,0.8089543581,0.7330898046,0.8181196451,0.7522822022,0.7961982489,0.7856674194,0.7771701813,0.7902872562,0.7634864450,0.7804793119,0.8443853855,0.7369464636,0.7728161812,0.7316796184,0.8165699840,0.8120850325,0.7770590186,0.8030316830,0.8078917265,0.7791844606,0.7695426941,0.7546653152,0.8117236495,0.7686210275,0.7901124954,0.7906464338,0.7295837402,0.8262002468,0.8256632090,0.7618025541,0.6999037266,3.3902953586,52.4493670886,2019.8902953586,1460.0506329114,5.7712846283,5.7772385726,77.8679308592,0.0733057884,0.9787999559,0.6694702245,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200108438VCMLEBC040,'2022-03-07 20:01:24:740,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-32,0.0227692256,0.0000000000,0.4362108707,0.2822045386,0.3338613808,0.5510009527,0.5777766109,0.3494583666,0.3816341758,0.5784658194,0.4184216857,0.5008924007,0.2470323443,0.5988016725,0.5707944632,0.2823777795,0.5644169450,0.4939844608,0.5677353144,0.4579355717,0.4480186105,0.4031149745,0.5649518967,0.5505790710,0.4361143708,0.3858667016,0.5764350891,0.4322114587,0.4916422665,0.5175797343,0.4341139495,0.5154134631,0.3019831181,0.4442100525,0.5914742947,0.3628866673,0.4845909476,0.3388587832,0.5368055105,0.5484703779,0.4712286294,0.4865035415,0.4982152581,0.4511975646,0.4256157875,0.3420153856,0.5249321461,0.4308212399,0.3997136652,0.4067956209,0.3062013984,0.5998598337,0.6031302810,0.4414524436,0.3026671112,0.7649695575,0.6801065207,0.7211238742,0.8261490464,0.8324987888,0.6963691711,0.7098405361,0.8117513061,0.7283636928,0.7996425629,0.6634798646,0.8242211342,0.7965739965,0.6865438819,0.8321435452,0.7733386159,0.8073854446,0.7521996498,0.7414965630,0.6946928501,0.8213432431,0.8068710566,0.7716236115,0.6910806298,0.8174756765,0.7274268866,0.7799808979,0.7729047537,0.7546880245,0.7782840133,0.7088507414,0.7547991276,0.8367922902,0.7049918175,0.7605470419,0.7042640448,0.8047305346,0.8085222840,0.7711647153,0.7800049782,0.7883145809,0.7593015432,0.7444261909,0.7064881921,0.8042390347,0.7571830750,0.7441090345,0.7444189787,0.7007741332,0.8320192099,0.8360494971,0.7497660518,0.6775158048,3.3158995816,52.4581589958,2019.8158995816,1460.0418410042,5.7766678375,5.7826328999,77.8325282220,0.0718368566,0.9780525255,0.6753970550,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200108438VCMLEBC040,'2022-03-07 20:01:26:072,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,2,-56,0.0159994242,0.0000000000,0.6459143013,0.5937538743,0.6420252323,0.6726267338,0.6752513647,0.6171516776,0.5842244625,0.6146966815,0.5697207451,0.6707252264,0.5932708979,0.5999940634,0.5812780857,0.6194732189,0.6906709671,0.5973938107,0.6018303633,0.5916651487,0.6468901038,0.5356262922,0.5663247108,0.4565944672,0.5813307762,0.4941679835,0.4494280517,0.4602349997,0.4395234585,0.4876192212,0.5165320635,0.4860765934,0.5760378838,0.5410346985,0.5311120749,0.4793476760,0.5144155622,0.4619836211,0.4827408195,0.4989114404,0.4939821661,0.5531821251,0.5482774973,0.4840122461,0.5335224867,0.5410770178,0.4788615704,0.4794237614,0.5928303003,0.5989509821,0.4131999612,0.4636765420,0.4662763476,0.4916951060,0.4037793577,0.8566366136,0.8289747834,0.8587732315,0.8716744184,0.8671240211,0.8138369918,0.8075935841,0.8373775482,0.8035293818,0.8628371954,0.8207599521,0.8335527778,0.8182070255,0.8464270830,0.8790106177,0.8270479441,0.8335862160,0.8313905597,0.8437544107,0.7771878242,0.8126105666,0.7592328787,0.8237117529,0.7640078068,0.7612377405,0.7563334107,0.7583248615,0.7739224434,0.7887213826,0.7782583833,0.8210669160,0.7988944054,0.7960988283,0.7682567239,0.7650303841,0.7620779872,0.7810178995,0.7904613018,0.7662283182,0.8041309118,0.7998700142,0.7797383666,0.7917499542,0.8014289141,0.7754321098,0.7620424032,0.8267195225,0.8295394778,0.7464010715,0.7665566802,0.7725714445,0.7617568970,0.7299634814,3.2610619469,52.1460176991,2019.7610619469,1460.3539823009,5.7601813559,5.7661124011,77.9404522466,0.0710073645,0.9749628079,0.6768594715,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,

T220307200447229VCMLEBC040,'2022-03-07 20:04:52:564,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-128,0.0413046792,0.0000000000,0.0857361420,0.1571344733,0.1271768957,0.0480475649,0.0105856340,0.0574658513,0.0298819970,0.0953072906,0.0443077125,0.0780094564,0.1793844998,0.0878507644,0.0998802856,0.1618936658,0.0195319951,0.0929347575,0.1140302643,0.0905379578,0.0727274120,0.1596957892,0.1523762047,0.1180988848,0.1969209462,0.1657016873,0.1185812652,0.1783642173,0.1122704297,0.2005361468,0.1409276575,0.1721215844,0.2144721746,0.1439356208,0.1377335489,0.1260930300,0.1755594313,0.1776832193,0.0772289410,0.0998180509,0.1907999367,0.1511628032,0.1429857612,0.0764551163,0.1833294630,0.2083806545,0.0583019555,0.2349070907,0.2075231969,0.1633011997,0.2939142883,0.0889519602,0.0809888467,0.2227658033,0.3055240810,0.4812202677,0.5917750597,0.5598918796,0.3922526240,0.3809615076,0.5449623466,0.4607056677,0.3252873421,0.4524871707,0.4224340618,0.5994564295,0.2961003780,0.3397122324,0.5889396667,0.3893513083,0.3718862534,0.3356553018,0.4127949476,0.4618044496,0.4305530787,0.3558502793,0.2445179224,0.5029811263,0.4287561774,0.2595883012,0.3802455962,0.3007653654,0.3206198215,0.3800929785,0.3021495938,0.5488480330,0.3922606111,0.3270217478,0.5080132484,0.5506369472,0.4972770810,0.3049598634,0.3354826272,0.5288115144,0.5175168514,0.4941566885,0.4026167989,0.5581334829,0.5840067863,0.3621209562,0.5229403973,0.5578557253,0.5403941274,0.6092389822,0.2853158414,0.3074671924,0.5434559584,0.6277680993,6.4457364341,52.0193798450,2022.9457364341,1460.4806201550,5.7033204116,5.7091348804,78.2438195215,0.1324413063,0.9822770673,0.6534417639,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200447229VCMLEBC040,'2022-03-07 20:04:53:402,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-96,0.0240943962,0.0000000000,0.3925156817,0.5305440426,0.5070734620,0.2679292858,0.2645159364,0.4699525237,0.3294277191,0.1526223719,0.3159373701,0.3234103024,0.5476500988,0.1292584091,0.1608812362,0.5491356850,0.2888734043,0.2202788889,0.1671816111,0.2787817121,0.3648360968,0.2998210788,0.2715419233,0.1115370989,0.4153276682,0.2861443460,0.1205052584,0.2010629326,0.1395202279,0.1580177844,0.2405234873,0.1469965279,0.4744493067,0.2743550539,0.2437448800,0.3481038809,0.4084385335,0.3591122627,0.1803321838,0.2172026932,0.3977264762,0.4168339968,0.3946743011,0.2658318877,0.4432407320,0.4732381403,0.2082881927,0.3706496358,0.4669500589,0.4319575429,0.3789229393,0.1497591138,0.1796799898,0.3893710375,0.3731787205,0.7430990934,0.8083808422,0.8051533103,0.6846136451,0.6742485762,0.7715816498,0.7098070979,0.6272341013,0.7038969994,0.7026202679,0.8042657375,0.6070411205,0.6402465105,0.8238720894,0.6861371994,0.6660467982,0.6458948851,0.7067646384,0.7429506779,0.6717335582,0.5972628593,0.5042954683,0.7315729856,0.6663752198,0.5190322399,0.6230325699,0.5643955469,0.5892699361,0.6391633749,0.5717982054,0.7597532272,0.6522043943,0.5674417615,0.6787113547,0.7001125216,0.6696481705,0.5519174337,0.5900830030,0.6886577606,0.7390639782,0.7233825326,0.6438662410,0.7500589490,0.7683582306,0.6107678413,0.6697803140,0.7693836689,0.7520314455,0.7046974301,0.5409388542,0.5576821566,0.6793446541,0.7029700279,6.5292887029,52.2238493724,2023.0292887029,1460.2761506276,5.7264043060,5.7322659618,78.1078578848,0.1334936156,0.9821960762,0.6501118529,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200447229VCMLEBC040,'2022-03-07 20:04:54:266,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-64,0.0163931650,0.0000000000,0.6330261230,0.5772390366,0.6264148355,0.6599824429,0.6684681773,0.6077852249,0.5715993047,0.5864238739,0.5719957352,0.6694220304,0.5662389398,0.5774710178,0.6037001014,0.6113314629,0.6862018108,0.5762892365,0.6170074940,0.6104071140,0.6411087513,0.5460324883,0.5558246374,0.4396825433,0.5716143847,0.5114150643,0.4736616910,0.4716905355,0.4518290758,0.5065622926,0.4971676469,0.5035186410,0.5610206723,0.5316826105,0.5260522366,0.5210570693,0.5321487188,0.5049318671,0.4845135212,0.5122681856,0.5171003938,0.5698447227,0.5711828470,0.5226182938,0.5027989149,0.4984467030,0.4873663783,0.4459385276,0.5790667534,0.5664201975,0.3017901778,0.4509441257,0.4820999503,0.4607329965,0.2832758427,0.8497241735,0.8176298738,0.8521434069,0.8623247743,0.8667986393,0.8068987727,0.8000747561,0.8256503940,0.7991002798,0.8595863581,0.8077780008,0.8209203482,0.8240584135,0.8476876020,0.8738003969,0.8212063313,0.8410934806,0.8405187726,0.8446692228,0.7826471329,0.8045614362,0.7538450956,0.8246998191,0.7666056752,0.7736843228,0.7595764399,0.7671713233,0.7823302150,0.7886445522,0.7821820378,0.8167354465,0.8012489676,0.7940028310,0.7823464870,0.7771896124,0.7718132734,0.7794577479,0.7946280241,0.7790210247,0.8147004247,0.8193069100,0.7936195731,0.7847939134,0.7838110328,0.7821274400,0.7540413141,0.8257824779,0.8202550411,0.7053658962,0.7672425508,0.7792892456,0.7529634237,0.6781444550,6.3421052632,52.5000000000,2022.8421052632,1460.0000000000,5.7530487609,5.7589651193,77.9621311685,0.1293364091,0.9828619597,0.6531157603,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200447229VCMLEBC040,'2022-03-07 20:04:55:081,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-32,0.0278201155,0.0000000000,0.3058324680,0.1413639486,0.2194178700,0.4177106023,0.4448374510,0.2161938548,0.2571161687,0.4781537056,0.2648119330,0.3633051515,0.0935053080,0.5011672378,0.4551177621,0.1811024249,0.4400011003,0.3948315382,0.4904196262,0.3940921128,0.3513113260,0.3722722530,0.4866334796,0.5126551390,0.1838331819,0.3368611932,0.5214307308,0.3433403075,0.4037101269,0.4370979667,0.3120892048,0.4528675675,0.1073386520,0.3309308290,0.5328553915,0.4531087577,0.4301841855,0.4192417860,0.5344642997,0.4881545901,0.4154472351,0.2406441569,0.2850352824,0.4090728164,0.1991814971,0.1788463593,0.4067491293,0.3095557690,0.2006013989,0.2224846184,0.0943404734,0.5165188313,0.5281315446,0.3083142638,0.1037944406,0.6936342269,0.5869219303,0.6352521181,0.7684500217,0.7839128375,0.6100766063,0.6459760070,0.7652541399,0.6436057091,0.7374500632,0.5607405305,0.7775082588,0.7445398569,0.6083018184,0.7846115232,0.7211008072,0.7641517520,0.7151492834,0.6833594441,0.6616601944,0.7931560278,0.7866769433,0.6648312211,0.6486605406,0.7963567972,0.6649610400,0.7422056198,0.7267876267,0.6912860870,0.7486256361,0.6182229519,0.6913402081,0.8187007308,0.7464756370,0.7257626653,0.7418330908,0.8021161556,0.7833778262,0.7386774421,0.6696157455,0.6883780360,0.7403759360,0.6247927547,0.6026600003,0.7525961995,0.6909238100,0.6432327628,0.6533519626,0.5738454461,0.8029246926,0.8041561246,0.6902310848,0.5379750133,6.3207171315,52.7709163347,2022.8207171315,1459.7290836653,5.7782509271,5.7842192611,77.8139989074,0.1283691892,0.9836688696,0.6484909268,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200447229VCMLEBC040,'2022-03-07 20:04:55:899,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,0,0.0503437823,0.0000000000,0.0861561019,0.0824077725,0.0998338312,0.0726683065,0.0897144973,0.0688234568,0.0927993208,0.1212752908,0.0722887367,0.1186745241,0.1036287248,0.1539236009,0.0975859016,0.1050719023,0.1036117673,0.1117998734,0.1419086456,0.1029577106,0.0834253728,0.1225606352,0.0919700190,0.1869147122,0.2077177763,0.1092063040,0.1659781486,0.1225465983,0.0808206350,0.1593843997,0.0706261098,0.1564301252,0.2215767503,0.0868950188,0.0551584102,0.1892164648,0.1891198754,0.1568382382,0.1148911938,0.0588311478,0.1646715999,0.0963647738,0.0800299942,0.0481163636,0.0726905912,0.0765658617,0.0776815414,0.1237459555,0.1336895823,0.1318926960,0.0333899669,0.0879878253,0.0741735995,0.0852506459,0.0221961774,0.3498417996,0.2411087006,0.2927555144,0.4225823879,0.4429205954,0.2957561910,0.3405327201,0.4728518724,0.3406732380,0.3793747127,0.2133851945,0.4943570495,0.4543807507,0.2591180503,0.4335145056,0.4281916320,0.4764243960,0.4248949885,0.3823018670,0.4015631676,0.4870283604,0.5613762140,0.2994435132,0.3897352219,0.5663349628,0.4202662706,0.4871900678,0.4722124338,0.4069758356,0.4878149331,0.2377155721,0.4085994959,0.5429849029,0.5779489279,0.5449261069,0.5531959534,0.5766943693,0.5330021977,0.5578381419,0.3561776280,0.3833355904,0.4909821153,0.3344198167,0.3021119237,0.5080047846,0.4945876896,0.3153475821,0.3245416284,0.3377277553,0.5810160637,0.5824189782,0.4828841686,0.3259708881,6.4318996416,52.7867383513,2022.9318996416,1459.7132616487,5.8075208835,5.8135498679,77.6510583178,0.1298034856,0.9790032064,0.6491349087,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307200447229VCMLEBC040,'2022-03-07 20:04:57:034,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,1,-96,0.0240012532,0.0000000000,0.3933032304,0.5280292630,0.5074610114,0.2729456127,0.2647770345,0.4645714462,0.3279837966,0.1529854834,0.3192726672,0.3290913105,0.5511274934,0.1261154711,0.1644539982,0.5541054010,0.2904557586,0.2196872085,0.1689436287,0.2837111354,0.3695925474,0.3049110770,0.2788721323,0.1110298857,0.4197552204,0.2860306501,0.1174222156,0.2071681917,0.1498446465,0.1626270115,0.2497330308,0.1499138623,0.4768878818,0.2754234672,0.2416051626,0.3485258818,0.4106965661,0.3692582846,0.1828702688,0.2195402086,0.3901149631,0.4302461743,0.4009998441,0.2783274055,0.4564673901,0.4766293168,0.2160928100,0.3738014102,0.4675781131,0.4429045320,0.3770420849,0.1486456096,0.1831872314,0.3747303784,0.3809124827,0.7440327257,0.8085532188,0.8072327971,0.6825502515,0.6777946353,0.7704011202,0.7104223371,0.6273109317,0.7103525996,0.7047900558,0.8087795377,0.6063612700,0.6426505446,0.8249111176,0.6876583099,0.6669945121,0.6447423697,0.7112575769,0.7445931435,0.6743463278,0.5993245244,0.5047136545,0.7314035892,0.6705913544,0.5248106122,0.6274104714,0.5650717616,0.5920969248,0.6405291557,0.5704446435,0.7593481541,0.6564756632,0.5662181973,0.6763710976,0.7033323646,0.6696614027,0.5555360913,0.5913591385,0.6896716952,0.7446424961,0.7244755030,0.6492067575,0.7462748885,0.7699234486,0.6133445501,0.6682235599,0.7722063661,0.7582834363,0.7030567527,0.5406788588,0.5571178794,0.6874620914,0.7038230896,6.4045643154,52.1514522822,2022.9045643154,1460.3485477178,5.7264625298,5.7323243048,78.1043028654,0.1311236416,0.9808115992,0.6478640738,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
