GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307180151349VCMLEBC040,'2022-03-07 18:02:05:031,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-32,0.0182983624,0.0000000000,0.5687151849,0.4394993782,0.5021193027,0.6604949236,0.6727471352,0.4832662940,0.4865329266,0.6452561617,0.5125205517,0.6315690875,0.4118604064,0.6552489996,0.6164048910,0.4571994543,0.6738756895,0.5769807100,0.6306985021,0.5536714196,0.5723657608,0.4847984910,0.6195186377,0.5528712273,0.5421555042,0.4681966305,0.5684841871,0.4760613441,0.5129559040,0.5400042534,0.5159780979,0.5416438580,0.4957306683,0.5334707499,0.6094434857,0.4489375651,0.5319510698,0.4403769672,0.5669830441,0.5822210312,0.5255622864,0.5685829520,0.5679482222,0.5120118260,0.5093281865,0.4951887131,0.5590779185,0.5095862150,0.5587924719,0.5662896037,0.4234133363,0.5688951612,0.5724924803,0.5207509995,0.4029048979,0.8270792812,0.7679628134,0.8004074097,0.8691672087,0.8707796931,0.7597941160,0.7658518553,0.8452240229,0.7782827616,0.8506224155,0.7521270514,0.8514656425,0.8249092698,0.7829970121,0.8733462691,0.8145225048,0.8387168646,0.8088480234,0.8073891401,0.7490108609,0.8456558585,0.8093651533,0.8170980811,0.7472518682,0.8141514063,0.7642282844,0.7907801867,0.7905647755,0.7876735926,0.8012041450,0.7908632755,0.7955885530,0.8394027352,0.7507835031,0.7728491426,0.7560435534,0.8211262822,0.8248636723,0.7870968580,0.8149872422,0.8173195124,0.7919792533,0.7863941193,0.7797465324,0.8130844235,0.7842986584,0.8164401054,0.8130351901,0.7598826289,0.8177801371,0.8235006332,0.7760509849,0.7285069823,2.3225108225,52.3528138528,2018.8225108225,1460.1471861472,5.7637480337,5.7696864300,77.9269531208,0.0532548926,0.9782596647,0.5932038317,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180151349VCMLEBC040,'2022-03-07 18:02:05:885,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-24,0.0215795356,0.0000000000,0.4680273682,0.3153325915,0.3776638508,0.5776951313,0.6014178991,0.3719940484,0.3904673457,0.5942232013,0.4423433542,0.5299626589,0.2777219117,0.6182643175,0.5795329809,0.3247830272,0.5989588499,0.5192336440,0.5959393382,0.4888025522,0.4836161137,0.4195312858,0.5912935734,0.5595583916,0.4597384930,0.4091125727,0.5848948956,0.4563648403,0.5305752754,0.5378702879,0.4694123268,0.5306501389,0.3770568669,0.4855009913,0.6105439663,0.4189679921,0.5137847662,0.3822754920,0.5607160330,0.5679918528,0.5048820376,0.5151151419,0.5230958462,0.4735696912,0.4501677752,0.4025424123,0.5564566255,0.5065122843,0.4698422551,0.4828147888,0.3757510185,0.6050003767,0.6005203724,0.5077888966,0.3652411103,0.7833020091,0.7050964832,0.7448616028,0.8396140337,0.8436359167,0.7092938423,0.7164621353,0.8193733096,0.7415446043,0.8159015179,0.6835801005,0.8327565789,0.8102704287,0.7184746265,0.8461713791,0.7854819298,0.8221585751,0.7746769190,0.7618989348,0.7135789394,0.8384848237,0.8163019419,0.7847247720,0.7116214633,0.8214007616,0.7481708527,0.7972130775,0.7836098671,0.7714750767,0.7905365229,0.7455230951,0.7749916315,0.8484318256,0.7308124304,0.7696679831,0.7350060940,0.8169623613,0.8192181587,0.7797818184,0.7940565944,0.7971266508,0.7758547068,0.7535243630,0.7407766581,0.8128756285,0.7849470973,0.7800477743,0.7770819068,0.7388643026,0.8308241367,0.8307279944,0.7770655155,0.7102701664,2.4411764706,52.2478991597,2018.9411764706,1460.2521008403,5.7690702286,5.7750196025,77.8859149442,0.0554426165,0.9753793073,0.5937945894,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180151349VCMLEBC040,'2022-03-07 18:02:06:716,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-16,0.0256778269,0.0000000000,0.3477948606,0.1876394451,0.2527139187,0.4580974877,0.4927285910,0.2661165893,0.2828532755,0.4972469509,0.3402828872,0.3958310485,0.1486805677,0.5380998850,0.5123054385,0.2128068060,0.4776270688,0.4374537766,0.5250456333,0.4142424464,0.3923151493,0.3484219015,0.5042698383,0.5200093985,0.3341824114,0.3429762125,0.5609604120,0.4044120908,0.4738135338,0.5066714287,0.4111971855,0.4989936948,0.2345577478,0.4156612158,0.5633826256,0.3630407453,0.4824727774,0.3310241699,0.5080605745,0.5122666359,0.4807375669,0.4293482900,0.4406453967,0.4126024842,0.3623628616,0.3083368540,0.5195469856,0.4729957879,0.3588967621,0.3675210476,0.3198040128,0.5898531675,0.5907557607,0.4720771313,0.3273937404,0.7248911262,0.6292048693,0.6747954488,0.7931477427,0.8024164438,0.6451612711,0.6580926776,0.7800933719,0.6858308911,0.7603754401,0.6077967286,0.7967672944,0.7744832635,0.6438453197,0.8003123999,0.7428106666,0.7827331424,0.7207759023,0.7046123743,0.6595147848,0.8047376871,0.7982528210,0.7326592803,0.6635020971,0.8145741820,0.7139789462,0.7748094201,0.7640770674,0.7388808727,0.7675592303,0.6828278303,0.7303729057,0.8350598216,0.6983947754,0.7517755628,0.6999088526,0.7976599336,0.7990602851,0.7641165257,0.7554783821,0.7636427879,0.7395333052,0.7164628506,0.6928274035,0.8005859256,0.7744468451,0.7268257737,0.7265086174,0.7106788158,0.8294199705,0.8342700005,0.7625307441,0.6819322109,2.4149797571,52.2004048583,2018.9149797571,1460.2995951417,5.7776062675,5.7835732692,77.8540793011,0.0548675290,0.9730433306,0.6012449540,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180151349VCMLEBC040,'2022-03-07 18:02:07:535,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,-8,0.0306482752,0.0000000000,0.2277986351,0.0872301981,0.1613820642,0.3089119792,0.3536702991,0.1706211865,0.1865793169,0.3869493008,0.2449515909,0.2479867935,0.0428813919,0.4336924255,0.4263657331,0.1366440058,0.3359751105,0.3315032125,0.4326108396,0.3223299682,0.2902588248,0.2765384316,0.3822335005,0.4519286454,0.1827383935,0.2758638263,0.4940701723,0.3583129048,0.4045109451,0.4344295263,0.3360411227,0.4370267093,0.0932494178,0.3344183564,0.4720459580,0.2975170016,0.4365103841,0.2659031749,0.4263258576,0.4328537583,0.4211299419,0.3213787079,0.3394024372,0.3370609879,0.2690403461,0.2133456916,0.4565936327,0.4109876156,0.2311597466,0.2473863661,0.2508243322,0.5379070044,0.5332124829,0.4140090048,0.2736209631,0.6536281109,0.5472366214,0.5923186541,0.7324734330,0.7424837351,0.5729429722,0.5862743855,0.7245795727,0.6248935461,0.6896529794,0.5212548971,0.7465320826,0.7268223166,0.5574268699,0.7369303107,0.6836764216,0.7311996818,0.6611934304,0.6334626079,0.5985482931,0.7590168715,0.7644228339,0.6679154634,0.6057270169,0.7852088213,0.6688557863,0.7388797998,0.7213706970,0.6868296862,0.7271447778,0.6078881025,0.6852092743,0.8008590937,0.6546028256,0.7263799906,0.6577287912,0.7603006959,0.7617509365,0.7441692352,0.7052478790,0.7189297080,0.7016854286,0.6649626493,0.6337929964,0.7728745341,0.7477243543,0.6614314914,0.6653293967,0.6712256074,0.8112204075,0.8083004951,0.7344417572,0.6480500102,2.4176470588,52.2333333333,2018.9176470588,1460.2666666667,5.7820605527,5.7880367632,77.8125813028,0.0548753843,0.9729122477,0.5947524345,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180151349VCMLEBC040,'2022-03-07 18:02:08:361,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,1,0,0.0362283866,0.0000000000,0.1281205891,0.0321145318,0.1109197140,0.1552013457,0.2142467648,0.0963485315,0.1106005684,0.2610243261,0.1596810520,0.0932280496,0.0498624742,0.3066624105,0.3089255095,0.1102766171,0.1984383762,0.2331737280,0.3294347525,0.2347237766,0.2054095864,0.2123068422,0.2168183625,0.3633215129,0.0552476570,0.2092668712,0.3961802721,0.2881000042,0.3307805657,0.3589276671,0.2490499020,0.3549377918,0.0656176507,0.2524724305,0.3272399306,0.2226542383,0.3858296871,0.2002874911,0.3189319968,0.3274415135,0.3616493940,0.1955219507,0.2217677981,0.2384919673,0.1718144715,0.1085121781,0.3477138281,0.3517882526,0.1076900512,0.1075847596,0.1867810190,0.4439960420,0.4318773150,0.3460460901,0.2160162330,0.5652500167,0.4548552930,0.4980509281,0.6441516876,0.6639421582,0.4868549109,0.5031899214,0.6491633058,0.5464406610,0.5998414159,0.4241544008,0.6774342060,0.6577910781,0.4655216336,0.6531113386,0.6076319814,0.6618293524,0.5863705873,0.5568406582,0.5286723971,0.6881020069,0.7100762129,0.5810303688,0.5394638777,0.7333620787,0.6089812517,0.6922221184,0.6682312489,0.6295778751,0.6719769835,0.5121152401,0.6128970981,0.7439013124,0.6073584557,0.6910063028,0.6065431237,0.7084720731,0.7013486624,0.7047939301,0.6365817785,0.6457853317,0.6350846291,0.6015629768,0.5568550825,0.7201656103,0.7143073082,0.5819286108,0.5850411057,0.6235631704,0.7708306313,0.7701405883,0.6986216903,0.6018492579,2.5188679245,52.4320754717,2019.0188679245,1460.0679245283,5.7926880975,5.7986863085,77.7711682256,0.0566748774,0.9748558150,0.6023292437,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180151349VCMLEBC040,'2022-03-07 18:02:09:786,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160759,0x5240f961b886c703,AS1C064063HGA531B631019026,AJ8C072342GAB431B625,DNB21523054440K13A,0,0.0000000000,2,-48,0.0161137360,0.0000000000,0.6436617970,0.6172520518,0.6612517834,0.6498896480,0.6462537050,0.6248975992,0.5956519842,0.6066627502,0.5651780367,0.6610790491,0.6129702330,0.5691453218,0.5514118075,0.6424770355,0.6616083384,0.5804549456,0.5691770315,0.5862137079,0.6444188356,0.5378454924,0.5490093231,0.4300090075,0.5916960239,0.5000207424,0.4232430756,0.4467101097,0.4203875661,0.4457309842,0.4881972373,0.4320222139,0.5957515240,0.5097905993,0.4917348623,0.5002065301,0.5121208429,0.4836237431,0.4811484814,0.4982596338,0.5109694004,0.5659745336,0.5483400226,0.4947336614,0.5461421013,0.5693415403,0.4626512527,0.4694916606,0.6177437305,0.6143985987,0.4503902197,0.4248800874,0.4325703382,0.4855855405,0.4369252324,0.8559120595,0.8437548876,0.8663338423,0.8605076671,0.8530518413,0.8225929737,0.8167837858,0.8385769129,0.8031923175,0.8588925600,0.8343461752,0.8206178546,0.8111785650,0.8606666327,0.8657613993,0.8215203285,0.8243990541,0.8317434192,0.8443287611,0.7925508022,0.8090289831,0.7511168122,0.8288373947,0.7782176733,0.7498658895,0.7584805489,0.7455676794,0.7599311471,0.7745034695,0.7608245611,0.8298321962,0.7871637344,0.7775279880,0.7753003836,0.7636335492,0.7792065144,0.7819790840,0.7893762589,0.7654671669,0.8086106777,0.8079205751,0.7889937162,0.7965281010,0.8147587776,0.7684559226,0.7583996058,0.8425175548,0.8290137649,0.7620397806,0.7427945137,0.7528898716,0.7560127378,0.7392154932,2.3761061947,51.9690265487,2018.8761061947,1460.5309734513,5.7482738995,5.7541804362,77.9996051108,0.0544123577,0.9736366320,0.5946401573,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,

T220307180302374VCMLEBC040,'2022-03-07 18:03:07:703,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-128,0.0529729547,0.0000000000,0.0522072483,0.0512914285,0.0785469860,0.0588687919,0.0201217867,0.0819052532,0.0828383714,0.0685623661,0.0997418463,0.0652303994,0.0529878065,0.0592202358,0.0702956468,0.0719432086,0.0116136074,0.0960742682,0.0896012262,0.1195050627,0.1356372237,0.1882276982,0.0957736447,0.0703285187,0.1231406108,0.1827300936,0.0581590943,0.1717402786,0.0820995793,0.1487559229,0.1346501559,0.1294218600,0.1182307005,0.1400323659,0.0977316797,0.0528889336,0.0385745615,0.0893729180,0.0644383803,0.0775011629,0.0577385500,0.0642194450,0.0759880692,0.0326133929,0.0748633593,0.0959743261,0.0542195179,0.1750841737,0.1088249534,0.0794462264,0.1806304753,0.0908778384,0.0851286799,0.1337811649,0.1848769188,0.3180231117,0.4329306483,0.3870190978,0.2322314531,0.2199112475,0.4064741731,0.3251906633,0.1677076221,0.2981731296,0.2776083350,0.4576158524,0.1406484842,0.1707622111,0.4139643908,0.2316716164,0.1930657625,0.1472590566,0.2162972391,0.2672564983,0.3202046156,0.2463335395,0.1590371281,0.3812366128,0.3068556488,0.1653578281,0.2475127578,0.1751591563,0.2028065473,0.2277390957,0.1930130124,0.4087927938,0.2467627078,0.2126738727,0.3939645290,0.4236730933,0.3928076625,0.1884280145,0.2140576988,0.4026538134,0.3884058297,0.3700793087,0.2671200037,0.4370055199,0.4514859319,0.2129892409,0.4028618336,0.4189300239,0.3907249570,0.4998602271,0.1624195576,0.1878054440,0.4151611626,0.5286734104,6.1740740741,52.2333333333,2022.6740740741,1460.2666666667,5.6897624156,5.6955492589,78.3403880709,0.1275648216,0.9887078281,0.5135719834,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180302374VCMLEBC040,'2022-03-07 18:03:08:517,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-96,0.0330869278,0.0000000000,0.1913212240,0.3287607729,0.2800470889,0.0843145028,0.0721625313,0.2567784786,0.1419769824,0.0664286166,0.0969507694,0.1437918246,0.3705242574,0.0693608001,0.0546169318,0.3180290163,0.0900148600,0.0376465395,0.0763795152,0.0542198420,0.0929613188,0.1663483679,0.1733893454,0.1328503937,0.2921901941,0.1538841128,0.1357496977,0.1263185740,0.1028271019,0.1848692894,0.1071392596,0.1703123152,0.3267221153,0.1175496802,0.1529304534,0.1907746792,0.2381390929,0.2329458594,0.0754417628,0.1130358279,0.2400481254,0.2665181160,0.2596056461,0.1234420538,0.3195689321,0.3255354762,0.0724668950,0.2601616681,0.3045492768,0.2704738379,0.3202512264,0.0654288232,0.0805390924,0.2451242805,0.3309384882,0.6027367264,0.7092837095,0.6808427572,0.5177319646,0.5030884743,0.6823823452,0.6063677669,0.4612522721,0.5867692828,0.5534048080,0.7188553810,0.4277329743,0.4686763883,0.7047709227,0.5082855225,0.4986599982,0.4599097967,0.5388803482,0.5909272432,0.5707931519,0.4662619531,0.3450127244,0.6275662184,0.5603324771,0.3592507243,0.4829576015,0.3981016874,0.4155322909,0.4783033729,0.3938708901,0.6485679150,0.4951657653,0.4133870602,0.5892313719,0.6121693850,0.5780259371,0.4226635098,0.4601715505,0.5933356881,0.6434606314,0.6305096149,0.5253338218,0.6720570922,0.6861799359,0.4604956806,0.5763148069,0.6696796417,0.6475493312,0.6500035524,0.3799889684,0.4016296268,0.5949751735,0.6624332666,6.5640000000,52.4040000000,2023.0640000000,1460.0960000000,5.7132068519,5.7190415068,78.2024251581,0.1344630253,0.9878949681,0.5128709711,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180302374VCMLEBC040,'2022-03-07 18:03:09:303,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-64,0.0181713492,0.0000000000,0.5703790635,0.6349856853,0.6435472965,0.5040394068,0.4989438653,0.6231755018,0.5378477573,0.4058016837,0.5095936060,0.5538159609,0.6314630508,0.3680930734,0.4135777056,0.6657514572,0.5052491426,0.4384123683,0.4156222045,0.4877555370,0.5694485903,0.4965273142,0.4260240793,0.2510134280,0.5568461418,0.4482968748,0.2674639821,0.3565714061,0.3134372234,0.3220563531,0.4121456742,0.3007642329,0.5954907537,0.4394260645,0.3572390676,0.4605232477,0.4799175262,0.4605189264,0.3329896629,0.3842319250,0.4756966233,0.5727069974,0.5717900991,0.4429010153,0.5514035225,0.5594259501,0.3598423600,0.4305734634,0.5963215828,0.5795845389,0.3823181987,0.2663874626,0.3178407848,0.4536627829,0.3618137240,0.8246696293,0.8490581512,0.8619259596,0.7972463369,0.7904480696,0.8245229125,0.7935823798,0.7579370737,0.7861397862,0.8134652376,0.8397193551,0.7421471477,0.7604135275,0.8672941923,0.7955304980,0.7712293863,0.7662838697,0.7994085550,0.8245147467,0.7748378515,0.7375752926,0.6630848646,0.8147413731,0.7584447265,0.6660323739,0.7157597542,0.6894434690,0.7075886726,0.7387535572,0.6938189268,0.8254222274,0.7536328435,0.6829061508,0.7417656183,0.7518422604,0.7472801208,0.7019723654,0.7281300426,0.7563006878,0.8192666173,0.8136188984,0.7570325136,0.8041583896,0.8160295486,0.7144040465,0.7308127880,0.8350651264,0.8201763630,0.7303192616,0.6598916054,0.6791000366,0.7394557595,0.7135859728,6.6072961373,52.5343347639,2023.1072961373,1459.9656652361,5.7396219888,5.7455107495,78.0480502857,0.1346639049,0.9858134518,0.5082975178,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180302374VCMLEBC040,'2022-03-07 18:03:10:126,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,-32,0.0208851970,0.0000000000,0.4931403920,0.3242380619,0.4071958959,0.6072697639,0.6338578463,0.3723091483,0.4017860889,0.5997784734,0.4215318561,0.5744433403,0.2794200778,0.6292189360,0.5864018202,0.3775080442,0.6428820491,0.5346591473,0.6268683076,0.5409545898,0.5204005837,0.4614054561,0.6075462103,0.5463720560,0.3915161192,0.4254509807,0.5812425613,0.4341228306,0.5040717125,0.5376452208,0.4465608597,0.5516498685,0.3678346872,0.4743914306,0.6042593718,0.5229009986,0.5117830038,0.5062056184,0.5966145992,0.5929231644,0.5174856782,0.4205453992,0.4479665160,0.5172419548,0.3460672200,0.3406332135,0.5105368495,0.4483914971,0.4084739983,0.4277427197,0.2256067842,0.5669836402,0.5850491524,0.4530818462,0.2287005782,0.7906214148,0.7059516907,0.7546899319,0.8466936946,0.8551503420,0.7056512833,0.7253496647,0.8238934278,0.7295239568,0.8259193301,0.6810911298,0.8361377716,0.8122397065,0.7423187494,0.8626422882,0.7945196033,0.8392115831,0.8004229069,0.7824109197,0.7278418541,0.8428187966,0.8057730794,0.7599319816,0.7165362835,0.8207450509,0.7313761115,0.7901281714,0.7865096927,0.7701791525,0.8036180735,0.7464080453,0.7764356732,0.8391866684,0.7868173122,0.7699499130,0.7861570120,0.8328260183,0.8249243498,0.7841989994,0.7503789663,0.7682797909,0.7930756211,0.7097460032,0.7111394405,0.8023656607,0.7648417354,0.7548532486,0.7588010430,0.6659663320,0.8212736249,0.8250020742,0.7548078299,0.6325131059,6.2692307692,52.6196581197,2022.7692307692,1459.8803418803,5.7670630225,5.7730082550,77.8963313735,0.1276476007,0.9827273038,0.5083042193,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307180302374VCMLEBC040,'2022-03-07 18:03:10:957,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9,MB0 C3141 NPI UV,,19cc74160342,0x5240f961b8874901,AS1C064043K1A531B736058016,AJ8C072352K0B431B631,DNB21523054440M01A,0,0.0000000000,0,0,0.0412284713,0.0000000000,0.0944017991,0.0637247190,0.1186328158,0.0655219704,0.1297276914,0.0746219903,0.0829376802,0.1981835067,0.0833512768,0.0622606948,0.0934189856,0.2549239397,0.1975730062,0.1272005737,0.1259690225,0.1844706386,0.2611563802,0.1881908327,0.1566954106,0.1909178048,0.0910706073,0.3060374856,0.1472081542,0.1713703275,0.3147863150,0.1808532923,0.2120680511,0.2661160827,0.1419137418,0.2812738717,0.1746145338,0.1693798602,0.2181119621,0.3316852450,0.3140202761,0.2598628998,0.2639616728,0.2117923498,0.2853249907,0.0385774001,0.0374462008,0.1522962153,0.0369436741,0.0364584737,0.1919000745,0.2070010751,0.0558589213,0.0514462441,0.0212665927,0.2965933681,0.2964304984,0.1842187345,0.0544140041,0.4889909476,0.3591828346,0.4208512306,0.5755707026,0.6003590226,0.3854013681,0.4313738346,0.5905101895,0.4446560144,0.5260519385,0.3265103102,0.6221827269,0.5825302601,0.3892415762,0.5976387262,0.5521151423,0.6096476316,0.5506467223,0.5020534396,0.4756042659,0.6234512329,0.6610766649,0.4187223911,0.4703863561,0.6763416529,0.5155569911,0.6131625175,0.5971401930,0.5364186168,0.6210980415,0.3914003968,0.5349883437,0.6934453249,0.6572231650,0.6327226758,0.6443269253,0.6821849942,0.6488810778,0.6470248699,0.4623342156,0.4851572216,0.5876861811,0.4333081245,0.4159832597,0.6320455074,0.6126151681,0.4430315793,0.4557420909,0.4553504586,0.7075239420,0.7063676119,0.6025992036,0.4323096275,6.5332103321,53.0682656827,2023.0332103321,1459.4317343173,5.7942969211,5.8002984660,77.7287439857,0.1320014582,0.9865216502,0.5085275886,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
